1559347200000,0.02216000,0.02289000,0.02067000,0.02104000,963080818.80000000,1559433599999,20696050.74108100,39941,424063412.00000000,9115758.52842100,0
1559433600000,0.02107000,0.02221000,0.01961000,0.02012000,514773376.30000000,1559519999999,10876792.90608400,22471,230881172.00000000,4895198.25713200,0
1559520000000,0.02012000,0.02099000,0.01873000,0.01911000,515148781.00000000,1559606399999,10240488.39477400,20466,224444586.40000000,4474761.50138700,0
1559606400000,0.01911000,0.02198000,0.01780000,0.02139000,1436021143.10000000,1559692799999,28557189.63905200,43810,692851149.40000000,13802206.50382800,0
1559692800000,0.02140000,0.02361000,0.01954000,0.02285000,1684301208.50000000,1559779199999,35947863.62507600,53956,798331292.90000000,17068270.39631600,0
1559779200000,0.02290000,0.02514000,0.02150000,0.02361000,1610958057.60000000,1559865599999,37838212.33347800,56476,758838774.20000000,17852483.04424500,0
1559865600000,0.02361000,0.02488000,0.02231000,0.02426000,581785344.20000000,1559951999999,13653073.35999000,25072,286380464.30000000,6732107.60139000,0
1559952000000,0.02429000,0.02662000,0.02330000,0.02583000,892055754.00000000,1560038399999,22531357.46286100,38439,434968848.00000000,10999280.40654300,0
1560038400000,0.02583000,0.02760000,0.02431000,0.02537000,1037582796.80000000,1560124799999,26851874.43417400,45053,470670590.30000000,12203901.62518600,0
1560124800000,0.02537000,0.02735000,0.02388000,0.02698000,861155174.40000000,1560211199999,21971136.13738100,37239,398651759.20000000,10189689.81318600,0
1560211200000,0.02701000,0.02706000,0.02332000,0.02390000,652982968.70000000,1560297599999,16209780.63776300,32432,260662312.30000000,6487894.02254200,0
1560297600000,0.02390000,0.02525000,0.02281000,0.02305000,680341982.30000000,1560383999999,16244462.14072900,31086,314221583.70000000,7515313.89216500,0
1560384000000,0.02304000,0.02475000,0.02221000,0.02310000,1130423131.50000000,1560470399999,26175537.47094400,37551,524374523.80000000,12163179.70767600,0
1560470400000,0.02314000,0.02330000,0.01900000,0.02055000,658163305.30000000,1560556799999,13853667.77493200,30408,272101738.20000000,5727142.52642100,0
1560556800000,0.02053000,0.02295000,0.02053000,0.02179000,659353874.40000000,1560643199999,14344732.61647300,25602,317951041.70000000,6925708.23959100,0
1560643200000,0.02179000,0.02280000,0.02063000,0.02240000,648967789.40000000,1560729599999,14016709.51600900,24128,323239817.50000000,6999503.60776000,0
1560729600000,0.02239000,0.02385000,0.02122000,0.02175000,567072821.40000000,1560815999999,12699272.79543400,23372,253430254.10000000,5693935.68078500,0
1560816000000,0.02175000,0.02289000,0.02122000,0.02247000,650343325.30000000,1560902399999,14442850.48061800,21030,321231018.80000000,7138849.60019700,0
1560902400000,0.02249000,0.02440000,0.02233000,0.02309000,1270664876.60000000,1560988799999,29575060.57030000,31185,657012973.60000000,15296530.10271200,0
1560988800000,0.02307000,0.02376000,0.02178000,0.02241000,684710485.30000000,1561075199999,15548293.95129800,22855,306710402.10000000,6970167.07666400,0
1561075200000,0.02242000,0.02343000,0.02061000,0.02100000,1001459457.60000000,1561161599999,22213762.28088700,24409,464134556.50000000,10313510.46278000,0
1561161600000,0.02103000,0.02276000,0.02050000,0.02194000,1239942559.00000000,1561247999999,26839816.58040000,39229,613976813.00000000,13308271.18247700,0
1561248000000,0.02193000,0.02238000,0.02078000,0.02104000,942419639.90000000,1561334399999,20438855.83727100,19012,441706085.90000000,9584774.50999100,0
1561334400000,0.02104000,0.02169000,0.02000000,0.02072000,290258602.60000000,1561420799999,6110130.82551900,11547,123969991.00000000,2614083.12119800,0
1561420800000,0.02072000,0.02072000,0.01903000,0.01920000,364473706.30000000,1561507199999,7201433.07258700,16907,142499531.10000000,2816038.36791900,0
1561507200000,0.01920000,0.01950000,0.01639000,0.01795000,826569793.30000000,1561593599999,14886875.86364600,36579,369830201.90000000,6670018.64461900,0
1561593600000,0.01788000,0.02168000,0.01723000,0.01942000,952899255.40000000,1561679999999,18829917.44186100,49075,467350576.80000000,9245013.50978000,0
1561680000000,0.01948000,0.02116000,0.01905000,0.01920000,490034713.70000000,1561766399999,9765997.20925000,29152,215240807.80000000,4298825.40523400,0
1561766400000,0.01925000,0.02656000,0.01922000,0.02412000,1290963508.00000000,1561852799999,30212545.85380800,63458,613874332.50000000,14363681.73392700,0
1561852800000,0.02407000,0.02690000,0.02201000,0.02217000,1018619377.20000000,1561939199999,25011971.94322000,53032,474907585.10000000,11686093.06586900,0
