1519862400000,10.46410000,10.68000000,10.32450000,10.47680000,1224834.48000000,1519948799999,12865720.18206600,44634,536528.93000000,5638941.68778300,0
1519948800000,10.47150000,10.58500000,10.11360000,10.23480000,710198.47000000,1520035199999,7352923.49879900,32059,289560.50000000,2994478.34683700,0
1520035200000,10.23470000,10.46940000,10.11710000,10.23990000,636280.81000000,1520121599999,6565327.50176500,28791,257252.84000000,2657349.26455800,0
1520121600000,10.23990000,10.42390000,9.85010000,10.41390000,591499.65000000,1520207999999,5999839.60684800,28561,333802.44000000,3395856.11474000,0
1520208000000,10.41390000,10.45330000,10.08470000,10.08470000,467389.77000000,1520294399999,4817003.63716500,26636,241363.19000000,2492333.82844300,0
1520294400000,10.08400000,10.13400000,9.10250000,9.38990000,939994.70000000,1520380799999,9004310.68173600,36492,500897.69000000,4782985.73532800,0
1520380800000,9.38990000,10.21140000,8.11000000,9.04050000,2930631.06000000,1520467199999,26852891.54829900,82063,1522921.14000000,13984839.05803700,0
1520467200000,9.04460000,9.19210000,8.02110000,8.27030000,1878677.62000000,1520553599999,15950752.24467400,64654,898321.21000000,7651523.13551800,0
1520553600000,8.27030000,8.34210000,7.06000000,8.28070000,1949612.67000000,1520639999999,14901604.20019800,75679,989550.72000000,7563547.01172700,0
1520640000000,8.29510000,8.34980000,7.55530000,7.65000000,2213393.39000000,1520726399999,17878163.37168000,46906,1221142.18000000,9871058.77014200,0
1520726400000,7.65000000,8.42300000,7.20000000,8.26800000,2660649.85000000,1520812799999,21201501.07575900,51059,1494073.62000000,11932374.77592900,0
1520812800000,8.26790000,8.49880000,7.66000000,8.03400000,2529859.67000000,1520899199999,20891213.10657100,44596,1399740.02000000,11580727.00424000,0
1520899200000,8.02040000,11.00000000,7.80550000,10.21880000,7227864.56000000,1520985599999,69292853.79219300,147241,3934692.76000000,37583019.92251200,0
1520985600000,10.19990000,10.67530000,8.50000000,8.92430000,5154134.62000000,1521071999999,50429708.10562900,113508,2737653.92000000,26914738.47098300,0
1521072000000,8.91500000,9.44860000,8.30000000,9.10470000,4274358.77000000,1521158399999,38290247.37082900,85283,2147644.29000000,19265435.04074300,0
1521158400000,9.10740000,9.38000000,8.55000000,9.06450000,4046429.23000000,1521244799999,36778757.58301600,52658,2201661.12000000,19981726.89286500,0
1521244800000,9.10430000,9.47100000,8.62450000,8.92310000,3951199.27000000,1521331199999,35664698.27317500,50213,2124570.93000000,19152630.25004300,0
1521331200000,8.92560000,8.98000000,7.80000000,8.96480000,3959581.29000000,1521417599999,33053790.20528100,83905,2047368.75000000,17101997.18449200,0
1521417600000,8.96640000,9.40000000,8.45000000,9.03500000,3907835.70000000,1521503999999,34486023.70182700,78120,2146025.27000000,18964065.12231900,0
1521504000000,9.03500000,9.28880000,8.60010000,9.16180000,3926209.35000000,1521590399999,35159668.43916100,64516,2011239.45000000,18017935.12893800,0
1521590400000,9.18650000,10.33830000,9.01000000,9.97770000,4959307.31000000,1521676799999,47849842.97735000,89984,2602158.32000000,25136701.35796400,0
1521676800000,9.97290000,10.94000000,9.47000000,10.08060000,4709042.44000000,1521763199999,47848987.77669300,107559,2300794.47000000,23410668.48882000,0
1521763200000,10.06140000,11.98000000,9.50000000,11.73970000,5510835.71000000,1521849599999,58744458.38491300,114219,2873810.64000000,30690279.30202500,0
1521849600000,11.71580000,14.94440000,11.53140000,13.23980000,8441747.33000000,1521935999999,109966022.96765700,183565,4314061.31000000,56139339.86961200,0
1521936000000,13.23980000,14.26000000,12.47710000,12.95000000,6175307.17000000,1522022399999,82161202.42043000,137232,2940644.94000000,39137650.56415200,0
1522022400000,12.95000000,13.04000000,10.81890000,12.05000000,5486492.23000000,1522108799999,65134074.94888700,111254,2822593.77000000,33570260.70587100,0
1522108800000,12.01000000,12.23000000,10.83000000,11.54040000,4077306.58000000,1522195199999,47085538.25619300,93422,1978793.50000000,22906084.03996700,0
1522195200000,11.54040000,12.23500000,11.31000000,11.68880000,3219334.40000000,1522281599999,37792501.91211100,63096,1591757.44000000,18693459.20864600,0
1522281600000,11.68700000,11.74940000,10.11000000,10.18770000,3602154.55000000,1522367999999,39276255.09727600,98029,1803152.27000000,19722349.49845700,0
1522368000000,10.18770000,10.87690000,9.63050000,10.39550000,3795257.43000000,1522454399999,38548819.30756200,134622,1928682.07000000,19625070.01267300,0
1522454400000,10.40000000,11.48360000,10.25000000,11.05100000,4177534.21000000,1522540799999,45663753.20328400,90096,2118163.83000000,23149678.87167800,0
