1625097600000,1.38530000,1.38620000,1.30200000,1.33130000,196824530.30000000,1625183999999,262447755.02064300,468032,94858855.07000000,126531031.31828900,0
1625184000000,1.33120000,1.39590000,1.28500000,1.39460000,235621261.45000000,1625270399999,315348818.27643400,716140,118639887.30000000,158868653.12359500,0
1625270400000,1.39470000,1.44440000,1.35790000,1.40450000,197443853.76000000,1625356799999,277572501.53661700,641233,99937176.60000000,140529268.35010700,0
1625356800000,1.40450000,1.49550000,1.38150000,1.46150000,185325977.32000000,1625443199999,267332413.15222200,469893,96162414.74000000,138752930.94992900,0
1625443200000,1.46150000,1.46160000,1.37640000,1.40390000,210256310.91000000,1625529599999,297312194.31989900,433806,99893234.21000000,141272913.93320800,0
1625529600000,1.40390000,1.45780000,1.38880000,1.41570000,173402604.28000000,1625615999999,246828693.18517700,474377,87772673.63000000,125049127.29688500,0
1625616000000,1.41560000,1.44160000,1.40000000,1.40400000,125167776.95000000,1625702399999,178159850.13474400,254242,61619040.23000000,87732586.60876000,0
1625702400000,1.40400000,1.40650000,1.31940000,1.32700000,175680408.72000000,1625788799999,239803654.94029700,348315,81961713.69000000,111878211.42433100,0
1625788800000,1.32680000,1.37460000,1.28590000,1.35040000,160293985.20000000,1625875199999,213730318.84310400,375438,77955523.81000000,104035323.61973900,0
1625875200000,1.35040000,1.36600000,1.31580000,1.33560000,93476664.31000000,1625961599999,124946490.52755100,242605,45093353.50000000,60263950.94285900,0
1625961600000,1.33560000,1.36690000,1.32310000,1.34850000,71704260.26000000,1626047999999,96252011.61656400,172388,35480763.74000000,47641909.96929800,0
1626048000000,1.34850000,1.37360000,1.29160000,1.31260000,112067630.51000000,1626134399999,149660876.22463100,238866,54050561.05000000,72233306.23170400,0
1626134400000,1.31260000,1.32160000,1.25000000,1.26500000,125015668.98000000,1626220799999,160715456.02004100,248079,60203014.91000000,77402597.61243300,0
1626220800000,1.26490000,1.28940000,1.19800000,1.26350000,165466902.33000000,1626307199999,205613918.95876400,323301,80799567.07000000,100483572.02355500,0
1626307200000,1.26340000,1.29000000,1.20500000,1.22580000,133685795.15000000,1626393599999,165010923.47238700,261230,65231726.46000000,80547963.39908800,0
1626393600000,1.22580000,1.24500000,1.16550000,1.17080000,159173625.74000000,1626479999999,190852629.77568100,290705,75304161.18000000,90335412.68030700,0
1626480000000,1.17050000,1.19480000,1.14970000,1.17210000,124485807.10000000,1626566399999,145637408.24285200,225449,58335818.73000000,68291184.06714300,0
1626566400000,1.17210000,1.21860000,1.16660000,1.18130000,108584207.61000000,1626652799999,129455682.08151000,193407,52889813.65000000,63078290.41982200,0
1626652800000,1.18140000,1.19210000,1.11560000,1.12250000,138646747.17000000,1626739199999,158333071.38908300,216380,62705537.49000000,71627280.40224200,0
1626739200000,1.12260000,1.13620000,1.02020000,1.05390000,283618751.18000000,1626825599999,300482457.34393400,416093,137115218.23000000,145305672.39277400,0
1626825600000,1.05410000,1.22220000,1.03660000,1.17110000,287296624.78000000,1626911999999,329529795.80385100,484015,145473939.27000000,166788967.43081500,0
1626912000000,1.17110000,1.20810000,1.14920000,1.18560000,158912321.76000000,1626998399999,187077128.52968000,303957,77870484.07000000,91712545.86938100,0
1626998400000,1.18570000,1.20890000,1.14650000,1.20770000,131335875.06000000,1627084799999,154913279.78928400,310334,64854788.15000000,76578729.14572300,0
1627084800000,1.20750000,1.24870000,1.19640000,1.23270000,142716783.01000000,1627171199999,173727524.71436400,293673,71850817.69000000,87476421.31761700,0
1627171200000,1.23320000,1.23880000,1.19000000,1.22840000,107934124.51000000,1627257599999,131208367.06511900,218902,51430836.49000000,62531943.85938300,0
1627257600000,1.22830000,1.39910000,1.22210000,1.25510000,415073283.88000000,1627343999999,547924739.59752900,975146,203144418.87000000,268143577.85494000,0
1627344000000,1.25490000,1.31580000,1.21360000,1.27990000,233094192.34000000,1627430399999,293884771.12140900,549510,112438180.47000000,141833377.03882600,0
1627430400000,1.27970000,1.32000000,1.25730000,1.28750000,201236980.03000000,1627516799999,258967798.01561700,463462,97760582.22000000,125839127.41800700,0
1627516800000,1.28750000,1.29870000,1.25600000,1.28560000,130840990.64000000,1627603199999,167250046.58650400,303131,64704876.92000000,82745264.74495400,0
1627603200000,1.28560000,1.31790000,1.24670000,1.31080000,181649929.84000000,1627689599999,233481881.17990800,402332,88673491.42000000,114052568.13669700,0
1627689600000,1.31090000,1.33290000,1.28700000,1.31930000,122070136.42000000,1627775999999,160008038.69792300,306755,60602784.06000000,79472211.94532600,0
